id,source_unique_id,crawl_timestamp,product_url,product_name,description,list_price,sale_price,brand,item_number,gtin,package_size,category,postal_code,available
84,00c388478e8cca06fc5ca3debab2d56a,2019-03-25 19:19:24 +0000,https://www.walmart.com/ip/Genuine-Volkswagen-OEM-1J3-881-633-B-B41-RELEASE-LEVER/118456699,Genuine Volkswagen OEM 1J3 881 633 B B41 RELEASE LEVER,"Please verify this is the correct part by calling your local dealership. One model could have different parts, depending on the manufacturing date, engine, etc..|Genuine Volkswagen OEM 1J3 881 633 B B41 RELEASE LEVER",18.43,18.43,Volkswagen,,7.54E+11,,Auto & Tires|Automotive Replacement Parts|Replacement Auto Parts,,FALSE
85,00c6dc95d42fd7ba33b102b9074523b6,2019-03-22 18:30:21 +0000,https://www.walmart.com/ip/Ebe-Reading-Glasses-Mens-Womens-Tortoise-Bold-Rectangular-Full-Frame-Anti-Glare-grade-ckbdp9088/155753885,Ebe Reading Glasses Mens Womens Tortoise Bold Rectangular Full Frame Anti Glare grade ckbdp9088,"Rectangular tortoise-shell colored readers with full frames. These spectacles feature a one-piece frame with built-in matching color bridge and nose pieces for added durability, leading into interesting gold colored stainless steel temple detail with standard hinge for durability, thin gold colored temple arms, and chocolatey brown soft rubber ear pieces with shiny silver tips for added detail and style. Perfect for anyone looking for a solid bold pair of reading glasses for all day use and wearaibility without &quot;hot spots&quot; or pinching.| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=52, Lens Height=32, Bridge Width=15, Temple Length=145, Frame Width=130 ",29.99,29.99,Eye Buy Express,,6.03E+11,size-7.00,Health|Home Health Care|Daily Living Aids,,TRUE
86,00c78dda980e5d3a5b2284c069d35bcd,2019-03-25 19:37:36 +0000,https://www.walmart.com/ip/Three-Things-Makes-Good-Coffee-Sugar-Sugar-Sugar-Wall-Decal-wall-decal-sticker-quotes-sayings-W5082-Light-pink-35in-x-18in/615605236,"Three Things That Makes Good Coffee: Sugar, Sugar and More Sugar Wall Decal - wall decal, sticker, quotes and sayings - W5082 - Light pink, 35in x 18in","Product Features:Size: 35in x 18inColor: Light pinkDelivery time: Usually ships in 1-2 business daysStyle &amp; Apply offers you a super-fantastic way to decorate your home or office:Wall decals and prints from us! Even with little or no artistic expertise you can liven up your living space and become the envy of anyone who hasn't &quot;styled and applied!&quot; Get inspired and let your newly found decorating savvy lead you to the design that's just right for your wall!Wall Decal Description:Style &amp; Apply wall decals are a fantastic alternative to pictures, wallpaper or murals when giving your rooms a new look. Our decals can be applied and removed simply and easily. No painting, hammering or framing required! Whether you're adding a splash of color or going for an entirely new look, you can decorate almost any indoor surface with a smooth flat surface. Just browse our incredible selection of designs and we'll help you liven up your living space in a unique and affordable way. Just style|Product Features: Size: 35in x 18in Color: Light pink Delivery time: Usually ships in 1-2 business days Style &amp; Apply offers you a super-fantastic way to decorate your home or office: Wall decals and prints from us! Even with little or no artistic expertise you can liven up your living space and become the envy of anyone who hasn't &quot;styled and applied!&quot; Get inspired and let your newly found decorating savvy lead you to the design that's just right for your wall! Wall Decal Description: Style &amp; Apply wall decals are a fantastic alternative to pictures, wallpaper or murals when giving your rooms a new look. Our decals can be applied and removed simply and easily. No painting, hammering or framing required! Whether you're adding a splash of color or going for an entirely new look, you can decorate almost any indoor surface with a smooth flat surface. Just browse our incredible selection of designs and we'll help you liven up your living space in a unique and affordable way. Just style it and apply it! Included with delivery: Your Wall Decal Free Squeegee (application tool) Application Instructions Your Invoice ",39.95,31.96,Style & Apply,,6.12E+11,size-35inx18in,Home Improvement|Paint|Wall Decals|All Wall Decals,,TRUE
87,00cc8a78c9b6556a0a4d8cf4fdcd082a,2019-03-11 20:27:32 +0000,https://www.walmart.com/ip/Bane-Speech-Born-in-the-Dark-Dark-Knight-2x3-Patch/410238659,"Bane Speech ""Born in the Dark"" Dark Knight - 2x3 Patch","- 2 inches high by 3 inches wide.- Includes hook fastener backing.- Great for hats, bags and jackets with loop fastener panels.- Made in the USA, by Tactical Gear Junkie.- Camouflage pattern will vary by patch depending on placement of patch on fabric.|Bane Speech &quot;Born in the Dark&quot; Dark Knight - 2x3 Patch",5.99,5.99,Tactical Gear Junkie,,7.01E+11,,"Arts, Crafts & Sewing|Sewing|Needlepoint & Embroidery|Felt & Applique",,TRUE
88,00ce6d6cedc0979f7b6d9d02cdf329eb,2019-03-25 19:35:40 +0000,https://www.walmart.com/ip/Ecclesiastes-8-15-so-I-commend-the-enjoyment-Vinyl-Decal-Sticker-Quote-Small-Metallic-Gold/821504237,Ecclesiastes 8:15 so I commend the enjoymentâ€¦ Vinyl Decal Sticker Quote - Small - Metallic Gold,"This vinyl religious quote is a multi-line decal that reads, &quot;Ecclesiastes 8:15 so I commend the enjoyment of life,because there is nothing better for a person under the sun than to eat and drink and be glad.Then joy will accompany them in their toil all the days of the life god has given them under the sun.&quot; Decal should with all fonts and styles. It's ideal for your dining room or kitchen area. Decal easily adheres to most flat surfaces and is a great gift idea for the holidays or special occassions. Did you know we design custom decals and wall art? Contact our design team today.|Made from high quality vinyl which can be removed.,This wall quote comes in 1 easy-to-apply self-adhesive sticker.,All decal colors are shown in this listing.,This decal will adhere to drywall treated wood flat metal tile mirror or glass. Call for specific application questions.,Choose from one of our three available widths. Heights will vary. Need a different size? Contact us! All of our graphics are customizable according to your specifications.",21.99,21.99,Omega,,49123418,"size-22""wide",Home Improvement|Paint|Wall Decals|All Wall Decals,,FALSE
89,00d20ad1a2e895bcc29d20e58736b145,2019-03-25 19:37:06 +0000,https://www.walmart.com/ip/Window-Tint-Film-Chevy-back-doors-DIY/950275934,Window Tint Film Chevy (back doors) DIY,"This window tint is computer precut for your car, is scratch resistant, and blocks up to 99% of UV rays.| Precut Window Tint Film for your Car This window tint film is High Performance scratch resistant, 2 Ply and made in USA. Color Charcoal Black. Includes rear side windows. Provides 99% UV protection, and is scratch resistant. Easy to install with backing adhesive. Might need heat for some curves. Please follow your State Laws for window tint requirements. We carry different tint shades for all car models: 5%, 20% or 35%. (5% is very dark, 20% is medium, 35% is light). Look for our products under vynil_windowtint_supply Please let us know if your order arrived damaged, incorrect shade or incorrect size.",12,12,,,6.52E+11,,Auto & Tires|Automotive Interior|Car Sun Shades,,FALSE
90,00d2e417ce104b7c740dea15cff71a18,2019-03-25 19:49:54 +0000,https://www.walmart.com/ip/MightySkins-Skin-Decal-Wrap-Compatible-with-Ring-Sticker-Protective-Cover-100-s-of-Color-Options/769125473,MightySkins Skin Decal Wrap Compatible with Ring Sticker Protective Cover 100's of Color Options,"Do You Want Your Ring Floodlight Cam To Look Different Than The Rest? Youre in the right place because weve got exactly what youre looking for! This Bright Smoke skin is the perfect way to show off your style! Or with hundreds of other MightySkins designs, you can be sure to find one that youll love, and that will show off your unique style! Do You Want To Protect Your Ring Floodlight Cam? With MightySkins Floodlight Cam is protected from scratches, dings, dust, fingertips, and the wear-and-tear of everyday use! Cover your Ring Floodlight Cam with a beautiful, stylish decal skin and keep it protected at the same time! Easy to apply, and easy to remove without any sticky residue! Make your favorite gear look like new, and stand out from the crowd! Order With Confidence - Satisfaction Guaranteed! MightySkins are durable, reliable, made in our state-of-the-art production facility in the U.S.A., and backed by our satisfaction guarantee! Product Details: Vinyl decal sticker NOT A HARD CASE Matte Finish Ultra-Thin, Ultra-Durable, Stain Resistant Hundreds of different designs Ring Floodlight Cam is not included.|This is NOT A HARD CASE (Skin Decal Only). It is a vinyl skin/decal sticker and is NOT made of rubber, silicone, gel or plastic. Device shown not included.",12.99,12.99,Mightyskins,,7.33E+11,size-ringfloodlightcam,Electronics|Electronics Learning Center|Ads Free Page #21,,TRUE
91,00d654dbd31b4fc01383dea068df60be,2019-03-22 18:03:22 +0000,https://www.walmart.com/ip/Darby-Home-Co-Wall-Mounted-Bulletin-Board/122456158,Darby Home Co Wall Mounted Bulletin Board,Features: -Made in the USA. -Drywall screws and anchors provided. -Vertical and horizontal cleat hardware installed. -Handcrafted. Product Type: -Corkboard/Bulletin Board. Surface Material: -Cork. Installation Type: -Wall Mounted. Frame Finish: -Walnut. Dimensions: Size 1' 10&quot; H x 1' 4&quot; W - Overall Height - Top to Bottom: -22&quot;. Size 1' 10&quot; H x 1' 4&quot; W - Overall Width - Side to Side: -16&quot;. Size 1' 10&quot; H x 1' 4&quot; W - Overall Product Weight: -15 lbs. Size 2' 4&quot; H x 1' 4&quot; W - Overall Height - Top to Bottom: -28&quot;. Size 2' 4&quot; H x 1' 4&quot; W - Overall Product Weight: -17 lbs. Size 2' 10&quot; H x 1' 4&quot; W - Overall Height - Top to Bottom: -34&quot;. Size 2' 10&quot; H x 1' 4&quot; W - Overall Product Weight: -20 lbs. Size 3' 4&quot; H x 1' 4&quot; W - Overall Product Weight: -22 lbs. Size 3' 10&quot; H x 1' 4&quot; W - Overall Height - Top to Bottom: -46&quot;. Size 7' 4&quot; H x 1' 4&quot; W - Overall Depth - Front to Back: -1&quot;.|DBYH1478 Features Made in the USA Drywall screws and anchors provided Vertical and horizontal cleat hardware installed Handcrafted Product Type: Corkboard/Bulletin Board Surface Material: Cork Installation Type: Wall Mounted Frame Finish: Walnut Dimensions Size 1' 10&quot; H x 1' 4&quot; W Overall Height - Top to Bottom: 22&quot; Overall Width - Side to Side: 16&quot; Overall Product Weight: 15 lbs Size 2' 4&quot; H x 1' 4&quot; W Overall Height - Top to Bottom: 28&quot; Overall Product Weight: 17 lbs Size 2' 10&quot; H x 1' 4&quot; W Overall Height - Top to Bottom: 34&quot; Overall Product Weight: 20 lbs Size 3' 4&quot; H x 1' 4&quot; W Overall Product Weight: 22 lbs Size 3' 10&quot; H x 1' 4&quot; W Overall Height - Top to Bottom: 46&quot; Size 7' 4&quot; H x 1' 4&quot; W Overall Depth - Front to Back: 1&quot; ,580,206.99,Darby Home Co,,1.91E+11,"size-2'10""hx1'4""w",Office|Boards & Easels|Bulletin Boards,,TRUE
92,00d6fb7a274858bd86dbaa4064ab8413,2019-03-18 06:03:09 +0000,https://www.walmart.com/ip/JustVH-Women-s-Solid-Henley-V-Neck-Casual-Blouse-Pleated-Button-Tunic-Shirt-Top/490804993,JustVH Women's Solid Henley V-Neck Casual Blouse Pleated Button Tunic Shirt Top,"Material: Polyester Color: Black, Gray, Dark Blue, Red, Royal Blue,Light Blue Feature:Summer Tunic,Casual Tunic,Party Shift Tunic,Swing Loose Tunic,Cold Shoulder Tunic ,A-Line Tunic,Lace Blouse. Casual style,make you beautiful,fashionable,sexy and elegant. Colors may appear slightly different via website due to computer picture resolution and monitor settings. Size Information Tag S:==Bust:40.16, ==Length:26.77 Tag M:==Bust:42.13,==Length:27.56 Tag L:==Bust:44.09,==Length:28.35 Tag XL:==Bust:46.46,==Length:29.13 | Material : High Quality Polyester ; Soft and Comfy Short Sleeve/ Sleeveless/ Long Sleeve, Henley Neck,V neck, Loose Style, Ruffle details, Pleated Button Great For Leggings: Perfect for women to wear this tunics with leggings. Also wear this tunic blouses with skinny jeans and boots. ",9.69,9.69,JustVH,,7.11E+11,clothing_size-s,Clothing|Women|Womens Tops & T-Shirts|Womens Blouses & Shirts,,TRUE
93,00dc713846c406c990b6746d38d06890,2019-03-22 17:42:45 +0000,https://www.walmart.com/ip/Ebe-Reading-Glasses-Mens-Womens-Gold-Harry-Potter-Style-Horned-Rim-Anti-Glare-Cozy-zsm5500/197009491,Ebe Reading Glasses Mens Womens Gold Harry Potter Style Horned Rim Anti Glare Cozy zsm5500,"We hope you love these spectacular frames, being the most light weight specs you will ever try on in your life. The temples are thin and streamline, for utmost simplicity yet perfect comfort for an all day fit. The lenses are FDA approved, giving the remarkable in vision acuity you will ever imagine. The nose pads are extremely comfortable, giving your nose a cozy wear but not suffocating. We hope you let Ebe be the and most affordable eye wear you will ever know.| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=51, Lens Height=40, Bridge Width=19, Temple Length=143, Frame Width=135 ",30.99,30.99,Eye Buy Express,,6.03E+11,size-4.25,Health|Home Health Care|Daily Living Aids,,TRUE
94,00dcf6f1bf28e47d3badf5efa5f1c3a6,2019-03-22 17:56:41 +0000,https://www.walmart.com/ip/Ebe-Men-Black-Rectangle-Half-Rim-Spring-Hinge-Eyewear-Reading-Glasses-2036/199534909,Ebe Men Black Rectangle Half Rim Spring Hinge Eyewear Reading Glasses 2036,"Count on EBE for all of your eye correction needs this light weight sleek looking pair of glasses are something to be won. We guarantee you will love the style of these frames with the sharply colored temples on the side of your face give a great fashion look and a great comfort your face we guarantee your satisfaction.| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=55, Lens Height=29, Bridge Width=18, Temple Length=140, Frame Width=138 ",30.99,30.99,Eye Buy Express,,7.08E+11,size-8.75,Health|Home Health Care|Daily Living Aids,,TRUE
95,00e1872d0df761611a0bfccb277ce6b2,2019-03-22 17:38:09 +0000,https://www.walmart.com/ip/Toujours-Moi-Set-Eau-De-Cologne-Spray-4-Oz-Cologne-Spray-1-Oz-By-Dan/37653380,Toujours Moi Set-Eau De Cologne Spray 4 Oz & Cologne Spray 1 Oz By Dan,"|Toujours Moi By Dana Fragrance Giftset Set-Eau De Cologne Spray 4 Oz &amp; Cologne Spray 1 Oz For Women Sandalwood And Vetiver, With A Floral Touch And Musky Undertones.",20.24,20.24,Dana,4644713765,46447137657,,Beauty|Fragrances|Men's Fragrances,,FALSE
96,00e53c3e0b0c6a5def3bc90735607d57,2019-03-22 18:28:16 +0000,https://www.walmart.com/ip/Handcrafted-Ercolano-Music-Box-Featuring-Luncheon-of-the-Boating-Party-by-Renoir-Pierre-Auguste-New-YorkNew-York/995872666,"Handcrafted Ercolano Music Box Featuring ""Luncheon of the Boating Party"" by Renoir, Pierre Auguste - New YorkNew York","Tune: 18 note movement (please see above for available song titles) Painting: &quot;Lucheon of the Boating Party&quot;by Renoir, Pierre Auguste Exterior: red wine finish, replica painted top Interior: lined in plush red velvet with open compartment Wood/Materials: Walnut, gold hardware By Ercolano, handcrafted in Sorrento, Italy 6.75&quot;x 4.5&quot;x 2.5|Handcrafted Ercolano Music Box Featuring &quot;Luncheon of the Boating Party&quot; by Renoir, Pierre Auguste - New YorkNew York",215.99,215.99,MusicBoxAttic,,6.90E+11,size-070.carmen(habanera),Home|Decor|Decorative Accents|Decorative Boxes and Music Boxes,,FALSE
97,00e895a860a5d6541c12a636bc7ab7c6,2019-03-25 19:43:16 +0000,https://www.walmart.com/ip/MightySkins-Skin-Decal-Wrap-Compatible-with-DJI-Sticker-Protective-Cover-100-s-of-Color-Options/697429866,MightySkins Skin Decal Wrap Compatible with DJI Sticker Protective Cover 100's of Color Options,"Do You Want Your DJI Ryze Tello Drone To Look Different Than The Rest? You’re in the right place because we’ve got exactly what you’re looking for! This Abstract Wood skin is the perfect way to show off your style! Or with hundreds of other MightySkins designs, you can be sure to find one that you’ll love, and that will show off your unique style! Do You Want To Protect Your Tello Drone? With MightySkins your Tello Drone is protected from scratches, dings, dust, fingertips, and the wear-and-tear of everyday use! Cover your Tello Drone with a beautiful, stylish decal skin and keep it protected at the same time! Easy to apply, and easy to remove without any sticky residue! Make your favorite gear look like new, and stand out from the crowd! Order With Confidence - Satisfaction Guaranteed! MightySkins are durable, reliable, made in our state-of-the-art production facility in the U.S.A., and backed by our satisfaction guarantee! Product Details: • Vinyl decal sticker • NOT A HARD CASE • Matte Finish • Ultra-Thin, Ultra-Durable, Stain Resistant • Hundreds of different designs • DJI Ryze Tello Drone is not included.|This is NOT A HARD CASE (Skin Decal Only). It is a vinyl skin/decal sticker and is NOT made of rubber, silicone, gel or plastic. Device shown not included.",24.99,24.99,DJI,,7.24E+11,size-djimavicproquadcopterdrone,"Electronics|Computers|Computer Accessories|Laptop Bags, Cases & Sleeves",,TRUE
98,00eac63298c0f38116840b8e8dcfce96,2019-03-25 20:33:37 +0000,https://www.walmart.com/ip/EMPIRE-KLIX-Klutch-Designer-Wallet-Case-for-LG-G2/48842324,EMPIRE KLIX Klutch Designer Wallet Case for LG G2,"The KLIX Series has combined its popular snap-on protective case with our fashion-inspired Signature Series line of cases to create the beautifully crafted KLIX Klutch Designer Wallet by EMPIRE. Featuring our high-quality and durable KLIX Slim-fit case built into a beautiful designer wallet for a night out on the town, the KLIX Klutch Wallet Case has three slots designed to hold your cards and ID, plus an inner bonus pocket great for storing cash and a magnetic closure to secure it all. Ditch the bulky wallet or purse and enjoy a night on the town! If you want genuine quality with style, get the KLIX Klutch Designer Wallet by EMPIRE.| EMPIRE KLIX Klutch Designer Wallet Case for LG G2: Fashion-inspired design and durable microfiber materials Not compatible with Verizon/international model 3 credit card slots and an inner hidden pocket for additional storage Snap-on, durable inner protective shell with access to all ports Secure close magnetic flap for full device protection ",4.58,4.58,Empire,88761515064,8.88E+11,,Cell Phones|Cellphone Accessories|Cases & Protectors|Cell Phone Cases,,TRUE
99,00eb92ce52c73a949f7076d52e566622,2019-03-22 18:28:16 +0000,https://www.walmart.com/ip/Handcrafted-Ercolano-Music-Box-Featuring-Luncheon-of-the-Boating-Party-by-Renoir-Pierre-Auguste-New-YorkNew-York/995872666,"Handcrafted Ercolano Music Box Featuring ""Luncheon of the Boating Party"" by Renoir, Pierre Auguste - New YorkNew York","Tune: 18 note movement (please see above for available song titles) Painting: &quot;Lucheon of the Boating Party&quot;by Renoir, Pierre Auguste Exterior: red wine finish, replica painted top Interior: lined in plush red velvet with open compartment Wood/Materials: Walnut, gold hardware By Ercolano, handcrafted in Sorrento, Italy 6.75&quot;x 4.5&quot;x 2.5|Handcrafted Ercolano Music Box Featuring &quot;Luncheon of the Boating Party&quot; by Renoir, Pierre Auguste - New YorkNew York",215.99,215.99,MusicBoxAttic,,6.90E+11,size-428.whenirisheyesaresmiling,Home|Decor|Decorative Accents|Decorative Boxes and Music Boxes,,FALSE
100,00ec690f9c8ecbb06832b673bb7fbf93,2019-03-11 20:56:26 +0000,https://www.walmart.com/ip/Mini-Water-Proof-Wireless-Speaker-for-LG-Q8-Candy-Phoenix-Plus-K11-Plus-BLU-Vivo-XI-Studio-G4-C5-C4-Yellow/671387172,"Mini Water Proof Wireless Speaker for LG Q8, Candy, Phoenix Plus, K11 Plus, BLU Vivo XI+, Studio G4, C5, C4 (Yellow)","Mini Water Proof Wireless Speaker for LG Q8, Candy, Phoenix Plus, K11 Plus, BLU Vivo XI+, Studio G4, C5, C4 (Yellow)| Water Proof Portable Mini Wireless Speaker, w/ hook, suction cup for convenient use in different envirement Built-In Microphone, you can answer cellphone call Wireless V3.0 Wireless Speaker Stereo Speaker Handsfree Support FM TF, U-disk, w/ LED Charging Indicatior Can be connected with the mobile phone, MP3, computer etc.weight: 248g ",29.97,29.97,MyNetDeals,,6.67E+11,,Electronics|Home Audio & Theater|Home Audio|All Home Speakers|Speaker Systems,,TRUE
